manager,group,source_file,topic_id,bucket,category,subcategory,page,raw_wording,why
EFG,G1 Direct peers,EFG_outlook_2026.pdf,equities_geography_us,equities,geography,us,8,"Action for investors: within developed markets, remain focused on the US in terms of growth prospects.",EFG keeps the US as the preferred developed-market equity exposure.
EFG,G1 Direct peers,EFG_outlook_2026.pdf,equities_geography_europe,equities,geography,europe,8,In Europe the growth outlook is mixed. The lagged impact of lower European Central Bank rates will provide a tailwind to regional growth in 2026 and the German economy is expected to receive a significant boost from higher fiscal spending.,"Europe has support from rates and fiscal policy, but the view is not cleanly bullish."
EFG,G1 Direct peers,EFG_outlook_2026.pdf,equities_geography_em,equities,geography,em,8,Emerging markets with strong domestic growth prospects should remain attractive for investors.,EFG remains constructive on selective EM equity exposure.
EFG,G1 Direct peers,EFG_outlook_2026.pdf,equities_geography_china,equities,geography,china,8,"Despite structural headwinds, China is still set to be the predominant emerging economy. The rapid adoption of new technology, notably in green energy, artificial intelligence and electrification, remains an important strength.",China is still treated as the dominant EM growth and technology platform.
EFG,G1 Direct peers,EFG_outlook_2026.pdf,fixed_income_overall,fixed_income,overall,overall,11,There remains value in shorter- to mid-term duration exposure. This environment allows investors to borrow at the short end of the yield curve and invest further out to capture attractive carry opportunities.,The bond stance is constructive through carry rather than deep duration risk.
EFG,G1 Direct peers,EFG_outlook_2026.pdf,fixed_income_duration,fixed_income,duration,overall,11,There remains value in shorter- to mid-term duration exposure.,EFG prefers shorter-to-intermediate duration rather than long-duration risk.
EFG,G1 Direct peers,EFG_outlook_2026.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,13,There are several markets — notably France and the UK — for which fiscal sustainability will be questioned in 2026. Pledges to bring government finances under control may pacify the sharks for a while but when confidence evaporates bond markets will look vulnerable once again.,Government-bond exposure is constrained by fiscal-sustainability risk.
EFG,G1 Direct peers,EFG_outlook_2026.pdf,fixed_income_segment_em_debt,fixed_income,segment,em_debt,11,Look for opportunities in high-yielding emerging sovereign markets where there is the prospect of capital gains as long-term yields decline.,Local EM sovereign debt is one of the clearer preferred bond segments.
EFG,G1 Direct peers,EFG_outlook_2026.pdf,currencies_usd,currencies,currency,usd,11,"In a general environment of a stable-to-weakening US dollar, the risk of currency depreciation seems contained for 2026.",The base case assumes a softer dollar.
EFG,G1 Direct peers,EFG_outlook_2026.pdf,themes_ai,themes,theme,ai,2,"Technological advancement, most notably artificial intelligence, and the significant investment required to develop the data infrastructure of the future will be central issues. Key questions will include how these investments will be financed and what the long-term benefits will be.","AI is central, but EFG explicitly frames it with financing and payoff questions."
EFG,G1 Direct peers,EFG_outlook_2026.pdf,themes_energy_transition,themes,theme,energy_transition,8,"The rapid adoption of new technology, notably in green energy, artificial intelligence and electrification, remains an important strength.",EFG links EM and China strength to green-energy and electrification themes.
EFG,G1 Direct peers,EFG_outlook_2026.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,16,"Continued rivalry between the US and China, the forging of new alliances and bifurcation are the key geopolitical themes we see for 2026.",Geopolitical fragmentation remains a core risk theme.
Lazard,G1 Direct peers,lazard_outlook_2026.pdf,equities_geography_us,equities,geography,us,18,"A weaker dollar, stretched equity valuations, and earnings concentrated in a narrow set of AI-linked tech firms add to the risk of US equity underperformance. Non-US equities appear better positioned for sustained outperformance.",Lazard expects the US to lose some of its exceptionalism.
Lazard,G1 Direct peers,lazard_outlook_2026.pdf,equities_geography_europe,equities,geography,europe,12,"We expect a brighter outlook for the Eurozone economy in 2026. Low interest rates and energy prices, rising real wages, and continued fiscal expansion should support growth.","Europe benefits from easing, lower energy costs, and fiscal support."
Lazard,G1 Direct peers,lazard_outlook_2026.pdf,equities_geography_em,equities,geography,em,19,"Emerging markets are particularly appealing, and they can offer AI exposure at far lower valuations. In many cases, local currency EM debt also stands out for appreciation potential.",Lazard sees stronger value and broader opportunity in EM than in crowded US markets.
Lazard,G1 Direct peers,lazard_outlook_2026.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,19,"Outside the United States, debt sustainability concerns limit the appeal of many other developed market bonds.",DM sovereign bonds are capped by debt-sustainability concerns.
Lazard,G1 Direct peers,lazard_outlook_2026.pdf,fixed_income_segment_em_debt,fixed_income,segment,em_debt,19,"In many cases, local currency EM debt stands out for appreciation potential.",EM local debt is singled out as a more attractive fixed-income segment.
Lazard,G1 Direct peers,lazard_outlook_2026.pdf,currencies_usd,currencies,currency,usd,18-19,"A weaker dollar is likely, and with global investors increasingly seeking to hedge their US dollar exposure on any US currency rally, there are also potential gains on FX in addition to share prices.",Dollar weakness is part of the non-US outperformance thesis.
Lazard,G1 Direct peers,lazard_outlook_2026.pdf,commodities_gold,commodities,commodity,gold,6-7,"Meaningful market concerns are hard to find with the exception of gold, which has rallied sharply. I believe uncertainty surrounding Fed independence was a meaningful contributor, with the effects likely to be most visible via the US dollar and gold in the near term.",Gold is the explicit hedge against Fed-credibility risk and dollar stress.
Lazard,G1 Direct peers,lazard_outlook_2026.pdf,themes_ai,themes,theme,ai,7,"I am skeptical that this AI boom will be sustained through 2026. Make no mistake: AI will be revolutionary for the global economy, but the rules of economics and finance still apply.","AI is structurally important, but Lazard questions the near-term capital cycle and payoff."
Lazard,G1 Direct peers,lazard_outlook_2026.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,14,"Defense-Driven Growth: if higher spending is sustained and the funds are used largely for military research, development, and production of military equipment in Europe, the multiplier effects could surprise on the upside.",European defense spending is treated as a real growth and investment theme.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_overall,equities,overall,overall,49,"Le prospettive per i mercati azionari globali restano positive: ci aspettiamo che gli indici principali registrino nuovi massimi, principalmente con il traino della crescita degli utili.",Anima remains constructive on global equities overall.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_geography_us,equities,geography,us,49,Privilegiamo gli Stati Uniti rispetto agli altri Paesi sviluppati.,The US remains the preferred developed-market equity exposure.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_geography_europe,equities,geography,europe,36,"Pensiamo che anche Europa e Giappone registreranno performance positive, con il sostegno dei piani di stimolo fiscale locali.",Europe is supported by local fiscal stimulus and still expected to perform positively.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_geography_japan,equities,geography,japan,36,"Pensiamo che anche Europa e Giappone registreranno performance positive, con il sostegno dei piani di stimolo fiscale locali.",Japan is also expected to benefit from local fiscal support.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_geography_em,equities,geography,em,39,"Manteniamo un sovrappeso sull’Asia emergente, sostenuta dall’esposizione alla tecnologia e alle catene del valore legate all’intelligenza artificiale, nonché dal probabile indebolimento del dollaro.",Anima is explicitly overweight emerging Asia.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_style_growth,equities,style,growth,49,"Privilegiamo i comparti ciclici rispetto ai difensivi, con un bias più costruttivo sui titoli Growth.",Growth remains the preferred style tilt.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_credit_quality_investment_grade,fixed_income,credit_quality,investment_grade,49,"Corporate Euro Investment Grade: restiamo investiti, ma manteniamo un approccio cauto, privilegiando i segmenti di mercato in cui i rischi sono meglio remunerati.",Euro IG remains a core credit exposure even with tighter valuations.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_credit_quality_high_yield,fixed_income,credit_quality,high_yield,30-31,"Il credito High Yield in euro ha registrato dinamiche peculiari. Gli sviluppi restano selettivamente favorevoli, ma i rischi paiono asimmetrici e non adeguatamente remunerati.",High yield is tactical and selective rather than a broad overweight.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_segment_corporate_bonds,fixed_income,segment,corporate_bonds,27-29,Il 2025 è stato un altro anno positivo per il mondo del credito. I trend macro e di politica monetaria sono rimasti favorevoli e permane l’impostazione nella calibrazione dell’esposizione al rischio credito/tasso.,Corporate credit remains supported by resilient macro and easing policy.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,currencies_usd,currencies,currency,usd,39,"Manteniamo un sovrappeso sull’Asia emergente, sostenuta anche dal probabile indebolimento del dollaro.",A weaker dollar is part of the EM preference.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,commodities_gold,commodities,commodity,gold,41-42,"Il rally dell’oro è stato sostenuto dalle persistenti tensioni geopolitiche, dall’incertezza sul contesto macroeconomico e politico, dalla debolezza del dollaro e dalle attese di allentamento monetario negli Stati Uniti.",Gold remains supported as a macro and geopolitical hedge.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,themes_ai,themes,theme,ai,39,"Suggeriamo di aumentare l’esposizione ai settori legati alla tecnologia e a quelli più direttamente esposti allo sviluppo dell’intelligenza artificiale, che costituisce una delle principali leve di crescita strutturale per i mercati emergenti.",AI is treated as a core structural growth driver.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,41-42,Le persistenti tensioni geopolitiche restano uno dei principali fattori a supporto dell’oro e di volatilità sui mercati.,Geopolitical tension remains a live portfolio risk factor.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_geography_us,equities,geography,us,29,"Policy volatility, trade frictions and concentration risk have prompted some institutional investors to consider diversifying away from an overweight US allocation.",M&G explicitly argues against maintaining a concentrated US overweight.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_geography_europe,equities,geography,europe,29,Europe’s structural reforms are reinforcing its appeal as a region combining stability with growth potential.,Europe is treated as a better-balanced equity region.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_geography_em,equities,geography,em,6,Investors may seek to diversify beyond expensive AI stocks and consider more attractively valued stocks in regions such as Europe and emerging markets.,Emerging markets are part of the valuation-driven diversification trade.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,fixed_income_duration,fixed_income,duration,overall,11,Longer duration bonds now offer a more attractive pick up versus cash.,M&G sees more value in extending duration than earlier in the cycle.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,7,The real (inflation-adjusted) yields available on long-dated government bonds are more attractive than they have been in many years.,Government bonds regain appeal through attractive real yields.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,commodities_gold,commodities,commodity,gold,19,"Gold, while lacking cash flow, could continue to serve as tail risk insurance in an environment of reduced dollar exposure and rising central bank demand.",Gold remains a preferred hedge asset.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_ai,themes,theme,ai,13,"We are only at the very start of the widespread application of AI, but this is the time to let go of passive exposure to AI stocks and take a more active investment approach.","AI is important, but M&G is explicitly cautious on passive exposure and valuation euphoria."
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_healthcare,themes,theme,healthcare,27,"The most compelling opportunities sit within transformative sectors such as climate tech, fintech, cybersecurity and health tech.",Health tech is named as one of the most compelling structural themes.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_energy_transition,themes,theme,energy_transition,27,The most compelling opportunities sit within sectors innovating within energy transition and leading environmental and societal change.,Energy transition remains a preferred long-duration theme.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,3,"Extreme volatility was all too often the prevailing backdrop: the Liberation Day tariffs crash, ongoing geopolitical conflict, a US credit rating downgrade and increasing questions about AI-led market momentum.",Geopolitics remains a live source of volatility and risk.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_other,themes,theme,other,28,"Capital is moving toward certainty and resilience, favouring assets that can withstand volatility and deliver sustainable growth.",Resilience is a recurring cross-asset theme in M&G’s outlook.
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,equities_geography_us,equities,geography,us,16,"United States: We are overweight. Strong corporate earnings, driven in part by the AI theme, are supported by a favorable macro backdrop and continued Federal Reserve easing.",BlackRock remains explicitly overweight U.S. equities.
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,equities_geography_europe,equities,geography,europe,16,"Europe: We stay selective, favoring financials, utilities and healthcare. We are neutral.","Europe is investable, but not a broad overweight."
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,equities_geography_japan,equities,geography,japan,15-16,Japanese stocks are one of our preferred tactical and strategic exposures. We are overweight.,Japan is one of BlackRock’s clearest preferred international equity markets.
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,equities_geography_em,equities,geography,em,15-16,"Within equities, we favor EM over DM yet get selective in both. We see opportunities across EM linked to AI and the energy transition.",EM is explicitly preferred over developed markets.
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,equities_geography_china,equities,geography,china,16,"China: We are neutral. Trade relations with the U.S. have steadied, but property stress and an aging population still constrain the macro outlook. We still favor China tech within our neutral view.","China is not a full positive call, but BlackRock still supports China tech within a neutral country stance."
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,fixed_income_duration,fixed_income,duration,overall,7,We turn underweight long-term Treasuries.,BlackRock remains cautious on long-duration U.S. sovereign exposure.
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,fixed_income_segment_em_debt,fixed_income,segment,em_debt,16,"EM hard currency: We are overweight. A weaker U.S. dollar, lower U.S. rates and effective EM fiscal and monetary policy have improved economic resilience. We prefer high yield bonds.",EM hard-currency debt is explicitly overweighted.
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,currencies_usd,currencies,currency,usd,16,"A weaker U.S. dollar has boosted local currency EM debt, though it is unclear if this weakening will persist.",The base case still embeds a softer dollar backdrop.
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,commodities_gold,commodities,commodity,gold,15,We like gold as a tactical play with idiosyncratic drivers but do not see it as a long-term portfolio hedge.,Gold is still a positive tactical allocation even if not a strategic anchor.
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,themes_ai,themes,theme,ai,3-6,We remain pro-risk and see the AI theme still the main driver of U.S. equities. We stay risk-on and overweight U.S. stocks on the AI theme.,AI is still BlackRock’s dominant equity theme.
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,themes_energy_transition,themes,theme,energy_transition,"6,16",The next phase of the AI buildout may be more about energy and resolving bottlenecks. We see opportunities across EM linked to AI and the energy transition.,BlackRock explicitly ties AI deployment to energy and infrastructure demand.
BlackRock,G2 Market giants,BlackRock - outlook-2026.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,"3,15",Fragmentation: AI and defense. We see India as a potential beneficiary of heightened geopolitical fragmentation that benefits multi-aligned connector countries.,Defense and fragmentation are treated as investable structural forces.
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,equities_overall,equities,overall,overall,2,Les actions mondiales pourraient bien clôturer l’année sur une progression à deux chiffres.,JPM starts from a broadly constructive global equity backdrop.
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,equities_geography_us,equities,geography,us,25,"Selon nous, l’économie américaine devrait profiter des effets positifs des gains de pouvoir d’achat, des baisses de taux et des investissements continus dans l’intelligence artificielle.","The U.S. remains supported by fiscal liquidity, easing, and AI investment."
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,equities_geography_europe,equities,geography,europe,2-3,L’activité devrait s’accélérer de manière significative en Europe continentale en 2026. L’énorme plan de relance budgétaire annoncé en Allemagne commencera à se répercuter dans les données économiques.,Europe is supported by German fiscal expansion and easier policy.
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,equities_geography_china,equities,geography,china,4,La reprise des valeurs technologiques et les soutiens publics ont soutenu l’ensemble du marché chinois et devraient contribuer à améliorer la confiance des consommateurs.,China improves at the margin through tech leadership and policy support.
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,fixed_income_duration,fixed_income,duration,overall,24,"Pour se prémunir contre un décrochage des actions technologiques, les investisseurs devraient envisager des obligations de haute qualité à long terme.",JPM explicitly reintroduces long high-quality bonds as protection.
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,24,Les investisseurs devraient envisager des obligations de haute qualité à long terme pour se protéger contre un décrochage des actions technologiques.,High-quality sovereign-like duration regains a defensive role.
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,currencies_usd,currencies,currency,usd,"5,25","Si l’indépendance de la banque centrale américaine devait réellement être remise en question, le dollar serait probablement l’actif qui en pâtirait le plus. Le dollar américain continue de chuter face à un large panier de devises.",JPM explicitly flags downside dollar risk.
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,commodities_gold,commodities,commodity,gold,24,"Un autre actif à considérer est l’or. Dans les périodes d’inflation chronique, ses propriétés de réserve de valeur en font un important atout de diversification de portefeuille.",Gold is a recommended hedge against chronic inflation and credibility risk.
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,themes_ai,themes,theme,ai,25,"Risque baissier: les actions technologiques faiblissent. L’engouement pour l’IA s’affaiblit si la demande en infrastructures a été surestimée, mais notre scénario central reste soutenu par des investissements continus dans l’IA.","AI remains a growth engine, but JPM explicitly maps a downside bubble scenario."
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,2-3,Les autres pays européens ont décidé d’augmenter leur budget de défense. Les dépenses de défense peuvent améliorer la productivité si la recherche et développement débouche sur de l’innovation.,European defense spending is framed as both macro support and structural investment theme.
JP Morgan AM,G2 Market giants,JP Morgan - outlook-2026-fr.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,2,Les tensions géopolitiques contribuent à la une des journaux et demeurent un risque potentiel de déraillement important pour les investisseurs.,Geopolitical tension remains one of the key downside scenarios.
Oddo BHF AM,G1 Direct peers,Oddo BHF - outlook 2026.pdf,equities_overall,equities,overall,overall,1,"The global economy was shaken up, but there was no apparent breakage. Global growth remained slightly above 3%.",Oddo remains broadly constructive on risk assets in its central scenario.
Oddo BHF AM,G1 Direct peers,Oddo BHF - outlook 2026.pdf,equities_geography_us,equities,geography,us,1,"Neither the tariff war, nor trade tensions, nor the legal and political noise brought the economy to its knees. The labor market weakened significantly, but AI spending continued to boom.",The U.S. remains resilient because AI spending offsets softer labor conditions.
Oddo BHF AM,G1 Direct peers,Oddo BHF - outlook 2026.pdf,equities_geography_europe,equities,geography,europe,2,"The modest recovery is expected to continue in 2026, based on a decline in household savings rates and an acceleration in the German economy thanks to Merz’s stimulus plan.","Europe is improving, but the view remains cautious because the recovery is still modest."
Oddo BHF AM,G1 Direct peers,Oddo BHF - outlook 2026.pdf,equities_geography_china,equities,geography,china,2,"The Chinese economy remains paradoxical. At the macro level, internal weaknesses are becoming more pronounced, yet in 2026 China is set to unveil a new five-year plan consolidating its ambitions for leadership.",China remains strategically ambitious but macro-fragile.
Oddo BHF AM,G1 Direct peers,Oddo BHF - outlook 2026.pdf,themes_ai,themes,theme,ai,1,The financial sphere still faces the risk of an AI bubble bursting.,Oddo explicitly treats AI exuberance as a market weak point.
Oddo BHF AM,G1 Direct peers,Oddo BHF - outlook 2026.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,1,"Multiple geopolitical tensions could weigh on market sentiment. Europe faces triple pressure—from the United States, Russia, and China.",Geopolitical pressure is a direct downside factor for Europe and markets.
Oddo BHF AM,G1 Direct peers,Oddo BHF - outlook 2026.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,2,"After a year of announcements and preparations, the infrastructure and defense investment plan should take shape.",Infrastructure and defense are among the few explicit positive structural themes in the note.
Candriam,G1 Direct peers,Candriam - outlook 2026.docx,equities_overall,equities,overall,overall,unpaginated,"En 2026, les marchés devront encore arbitrer entre promesses de croissance, fragilités persistantes et nécessité d’une gestion sélective.",Candriam is constructive but explicitly selective rather than broad-beta bullish.
Candriam,G1 Direct peers,Candriam - outlook 2026.docx,equities_geography_europe,equities,geography,europe,unpaginated,"Le plan ReArm Europe, la relance budgétaire allemande et l’assouplissement monétaire créeront un policy mix encore plus favorable en 2026.","Europe is supported by fiscal expansion, easier policy, and rearmament."
Candriam,G1 Direct peers,Candriam - outlook 2026.docx,equities_geography_china,equities,geography,china,unpaginated,"Pékin s’est imposée dans la bataille commerciale, mais la Chine peine encore à sortir de la déflation. Ses marchés ont rebondi, tirés par les valeurs technologiques et les soutiens publics.","China benefits from tech and policy support, but internal fragility remains."
Candriam,G1 Direct peers,Candriam - outlook 2026.docx,fixed_income_overall,fixed_income,overall,overall,unpaginated,"La sélectivité demeure essentielle tant sur le marché du crédit public que sur le privé. Le segment du crédit privé pourrait se confronter à ses limites: moindre transparence, liquidité réduite et affaiblissement des protections contractuelles.",Candriam favors credit opportunity only with clear selectivity and stress-testing.
Candriam,G1 Direct peers,Candriam - outlook 2026.docx,commodities_gold,commodities,commodity,gold,unpaginated,"L’or, longtemps perçu comme une protection, s’apparente désormais davantage à un actif spéculatif.",Gold is no longer treated as a clean hedge.
Candriam,G1 Direct peers,Candriam - outlook 2026.docx,themes_ai,themes,theme,ai,unpaginated,"L’ère de l’intelligence artificielle: entre révolution et illusion. Une nouvelle révolution industrielle est en marche, mais les valorisations interrogent et l’euphorie actuelle n’est pas sans rappeler la bulle des années 2000.","AI is transformative, but Candriam is explicit about valuation sensitivity and bubble risk."
Candriam,G1 Direct peers,Candriam - outlook 2026.docx,themes_healthcare,themes,theme,healthcare,unpaginated,"Le secteur de la santé sera l’un des grands bénéficiaires de cette transformation. Avec des valorisations raisonnables et un regain d’activité en fusions-acquisitions, la santé pourrait redevenir un pilier de performance à long terme.",Healthcare is one of Candriam’s clearest preferred themes.
Candriam,G1 Direct peers,Candriam - outlook 2026.docx,themes_energy_transition,themes,theme,energy_transition,unpaginated,"L’essor de l’IA s’accompagne d’un défi énergétique colossal. Répondre à cette demande impose d’accélérer la transition énergétique: sans énergie verte et abondante, pas de révolution durable.",Energy transition is explicitly linked to enabling AI at scale.
Candriam,G1 Direct peers,Candriam - outlook 2026.docx,themes_defense_sovereignty,themes,theme,defense_sovereignty,unpaginated,Les chaînes de valeur se redessinent au nom de la sécurité et de la souveraineté. Le plan ReArm Europe et la recomposition des alliances créent un nouveau cadre d’investissement.,"Security, sovereignty, and rearmament are treated as durable structural themes."
Candriam,G1 Direct peers,Candriam - outlook 2026.docx,themes_other,themes,theme,other,unpaginated,"L’intégration de tendances structurelles — intelligence artificielle, santé, transition énergétique, investissement à impact — renforce la robustesse des portefeuilles.",Impact and resilience are explicit portfolio-building themes beyond the base grid.
Pictet,G1 Direct peers,Pictet - Perspectives 2026.docx,equities_overall,equities,overall,overall,unpaginated,Le contexte favorable devrait soutenir la croissance mondiale en 2026 et réduire les écarts creusés par l’économie en K.,Pictet keeps a constructive cross-market baseline for 2026.
Pictet,G1 Direct peers,Pictet - Perspectives 2026.docx,equities_geography_us,equities,geography,us,unpaginated,"Aux Etats-Unis, la croissance devrait s’accélérer en début d’année dans le sillage de la fin de la paralysie budgétaire et des promesses de soutien.",The US is still supported early in 2026 by fiscal follow-through.
Pictet,G1 Direct peers,Pictet - Perspectives 2026.docx,equities_geography_europe,equities,geography,europe,unpaginated,"En Europe, la reprise s’appuiera sur le vaste programme budgétaire de l’Allemagne et sur l’intégration économique qui doit renforcer la compétitivité dans l’énergie, la finance et les communications.",Europe is supported by German stimulus and single-market deepening.
Pictet,G1 Direct peers,Pictet - Perspectives 2026.docx,equities_geography_china,equities,geography,china,unpaginated,Une accélération plus tardive est attendue en Chine. Le pays devrait tirer profit de l’atténuation des incertitudes commerciales et de la politique anti-involution menée par Pékin.,China is expected to improve later in the year with policy support.
Pictet,G1 Direct peers,Pictet - Perspectives 2026.docx,themes_defense_sovereignty,themes,theme,defense_sovereignty,unpaginated,"Les technologies spatiales et militaires recèlent un potentiel de croissance important pour l’Europe, d’autant que les investissements allemands se concentrent sur les infrastructures et la défense.",Defense and strategic autonomy are explicit European growth themes.
Pictet,G1 Direct peers,Pictet - Perspectives 2026.docx,themes_other,themes,theme,other,unpaginated,"L’Union européenne poursuit le processus d’intégration économique et a fixé à 2028 le délai d’achèvement du marché unique, afin de renforcer la compétitivité dans l’énergie, la finance et les communications.",European integration is treated as a structural theme in its own right.
